,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.5176954865455627,0.18419118225574493,0.5403439402580261,0.1516089290380478,0.5003514289855957,0.15338446199893951,0.5772897601127625,0.19180120527744293,0.48217636346817017,0.1960693895816803,0.6364463567733765,0.43573713302612305,0.43817663192749023,0.41963449120521545,0.660173237323761,0.73603355884552,0.4054878354072571,0.6821866631507874,0.6616560816764832,0.9519900679588318,0.3791240155696869,0.9093518853187561,0.5868694186210632,0.94964599609375,0.45242711901664734,0.9359585642814636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5177547335624695,0.1842276006937027,0.5404185056686401,0.15165026485919952,0.5003584027290344,0.15342561900615692,0.5773799419403076,0.1918201446533203,0.4821249544620514,0.1961384415626526,0.6365574598312378,0.4355124235153198,0.4380593001842499,0.4193909466266632,0.6601505279541016,0.7358823418617249,0.4053054749965668,0.6821812391281128,0.6616420745849609,0.9523079991340637,0.37910351157188416,0.90949547290802,0.5867534875869751,0.9490431547164917,0.4522840082645416,0.9353771209716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.5177586078643799,0.1840997338294983,0.5404183268547058,0.15148039162158966,0.5004026293754578,0.15332050621509552,0.5774117112159729,0.19158034026622772,0.4822075366973877,0.1959831416606903,0.6366965174674988,0.4355649948120117,0.43778347969055176,0.41952329874038696,0.6601043939590454,0.7356635332107544,0.4048430025577545,0.6819238662719727,0.6616430282592773,0.9518688321113586,0.3793271481990814,0.9096912145614624,0.5868993401527405,0.9495217800140381,0.4522462785243988,0.9360995888710022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5167437791824341,0.18379348516464233,0.5400514006614685,0.15204064548015594,0.5001802444458008,0.15418031811714172,0.5782942175865173,0.19139543175697327,0.48145681619644165,0.19573581218719482,0.6354100108146667,0.4336298406124115,0.43654394149780273,0.41887807846069336,0.6581133008003235,0.7340102791786194,0.40630054473876953,0.6769875288009644,0.6622943878173828,0.9470106363296509,0.380184531211853,0.9086114764213562,0.5857771039009094,0.9481257796287537,0.4515927731990814,0.935018002986908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.5178574919700623,0.18434110283851624,0.5405870079994202,0.1515303999185562,0.5004308819770813,0.15338408946990967,0.5776944160461426,0.19157004356384277,0.4821138381958008,0.1959831267595291,0.636806070804596,0.4359973967075348,0.43766918778419495,0.41997072100639343,0.6601359248161316,0.7362075448036194,0.4044012725353241,0.6825767159461975,0.6618883013725281,0.9523831605911255,0.37930217385292053,0.9094354510307312,0.5868901014328003,0.949325680732727,0.4519946277141571,0.9358887076377869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.517889142036438,0.18448610603809357,0.5406705737113953,0.15144452452659607,0.5004597902297974,0.15322791039943695,0.5779369473457336,0.1911456286907196,0.48212987184524536,0.1954277753829956,0.6369504332542419,0.4361608028411865,0.4377421438694,0.4202263653278351,0.6603054404258728,0.7365372180938721,0.40407314896583557,0.683742880821228,0.6621098518371582,0.9533003568649292,0.37831905484199524,0.9109529852867126,0.5866352319717407,0.9506658911705017,0.4516841471195221,0.937062680721283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.517934262752533,0.18444758653640747,0.5406467914581299,0.15140484273433685,0.5006019473075867,0.15310001373291016,0.5778628587722778,0.19081942737102509,0.48234841227531433,0.19485700130462646,0.6369661688804626,0.43600502610206604,0.43797141313552856,0.419313907623291,0.6606578230857849,0.7360493540763855,0.40368232131004333,0.6818118095397949,0.6623768210411072,0.9521152973175049,0.3778669536113739,0.9101167917251587,0.5869007706642151,0.9513399600982666,0.4520591199398041,0.9373950362205505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.5179750323295593,0.1843271255493164,0.5407148003578186,0.15135835111141205,0.5006386637687683,0.15305361151695251,0.5779991745948792,0.19075444340705872,0.4823262691497803,0.1947513222694397,0.637096107006073,0.43606650829315186,0.4379403591156006,0.419057160615921,0.6607405543327332,0.7364891767501831,0.40373602509498596,0.6813430786132812,0.6622244715690613,0.9532965421676636,0.3779877722263336,0.9105055332183838,0.5870053172111511,0.9521273970603943,0.4520186483860016,0.9380561113357544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.5178985595703125,0.18403470516204834,0.5407590270042419,0.15121418237686157,0.5006291270256042,0.1527584344148636,0.5782198309898376,0.1910363882780075,0.48240676522254944,0.19465243816375732,0.6372582316398621,0.4363672137260437,0.43794092535972595,0.41895756125450134,0.6607331037521362,0.7368615865707397,0.4038046896457672,0.6810658574104309,0.6619874835014343,0.9533822536468506,0.37832388281822205,0.9104864597320557,0.586980402469635,0.9524672031402588,0.4519124925136566,0.9382643103599548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.5179005861282349,0.18397994339466095,0.5407368540763855,0.15119929611682892,0.5007038116455078,0.1527768075466156,0.5783057808876038,0.19087791442871094,0.48258543014526367,0.19451622664928436,0.6373923420906067,0.4365006685256958,0.43810778856277466,0.419097363948822,0.6610297560691833,0.7374044060707092,0.4037325978279114,0.6816293597221375,0.6623129844665527,0.9537062048912048,0.3788120746612549,0.9108520150184631,0.587300717830658,0.9534691572189331,0.4523680806159973,0.9393783211708069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
